gene_name	ID	num_exons	exons_length	gene_count_mean	is_filtered	NB_stat	NB_stat_exon	diff_exon
AT2G34410	AT2G34410.1	20	113,232,92,138,57,38,34,159,150,256,116,87,89,63,57,97,160,46,34,451,	547.5	FALSE	0.759395855158341	0.62,0.16,1.49,1.08,0.71,2.88,0,0.04,0.14,0.01,0.78,0.08,0.21,0.59,3.44,0.01,1.75,0.07,0.38,NA	15
AT4G36090	AT4G36090.1	10	402,72,94,311,86,594,279,242,26,9,	494.5	FALSE	0.759370988886322	0.33,0.67,1.34,0.15,0.04,0.24,0.11,3.19,0.75,NA	8
AT5G59290	AT5G59290.1	13	467,41,131,94,78,89,65,92,88,87,104,21,123,	1367.33333333333	FALSE	0.75928582221191	0.23,1.23,0.82,0,0.41,0.01,0.32,0.03,0.06,2.86,1.01,0.72,2.15	10
AT3G01500	AT3G01500.1	14	161,6,285,159,106,86,54,117,49,150,60,1,323,44,	18932.6666666667	FALSE	0.759147318922164	0.22,1.42,0.06,0.32,0.03,0,0.24,0.27,0.27,0.36,0,1.42,5.26,NA	13
AT5G49650	AT5G49650.1	12	176,655,89,65,56,121,75,54,95,4,170,427,	1890.66666666667	FALSE	0.759002034624759	0.03,0.05,0.15,3.26,0.6,0.29,0.31,0.29,0.5,1.16,1.24,1.24	4
AT3G52110	AT3G52110.2	9	21,279,166,84,456,50,56,187,44,	163.666666666667	FALSE	0.758932112724773	0.11,0.09,0.55,1.31,0.43,0,2.59,1.29,0.45	7
AT3G06310	AT3G06310.3	7	80,141,283,283,251,78,15,	177.5	FALSE	0.758915445370236	0.25,3.31,0.08,0.47,0.13,0.11,0.96	2
AT5G51980	AT5G51980.1	11	288,145,17,98,60,120,147,102,90,583,149,	827.666666666667	FALSE	0.758740824156991	0.39,2.92,NA,0.36,0.59,1.11,0,0.41,1.19,0,0.6	2
AT5G27830	AT5G27830.4	13	53,37,41,57,13,93,85,191,323,8,207,73,0,	193.333333333333	FALSE	0.758431789625018	0.94,0.01,0.18,0.02,NA,3.52,0.2,1,0.02,0.85,0.85,NA,NA	6
AT5G63540	AT5G63540.1	9	412,132,111,524,155,99,146,171,599,	32.6666666666667	FALSE	0.757957642656419	0.05,0.29,0.1,2.16,0.5,0.72,0.29,0.24,2.46	9
AT5G17170	AT5G17170.1	8	256,213,167,82,3,4,64,354,	2265.66666666667	FALSE	0.757761904455204	0.17,2.14,1.55,0.21,0,0.11,0.03,1.84	2
AT4G32820	AT4G32820.1	20	207,55,664,224,181,392,193,158,156,211,233,570,27,216,1784,212,41,120,75,192,	3106.66666666667	FALSE	0.757412193305774	0.09,0.05,0.81,0.11,0.27,0,0.82,0.2,0.33,3.75,0.63,1.48,0.68,1.76,2.42,1.02,0.11,0.11,0.05,0.46	10
AT3G51240	AT3G51240.1	5	75,150,350,429,502,	2329.33333333333	FALSE	0.757355385153085	0.17,0.78,0.13,0.43,2.28	5
AT2G46500	AT2G46500.1	10	501,59,88,54,1352,25,114,112,16,45,	1428	FALSE	0.756931325277533	0.04,0.08,0.25,4.36,0,0.07,0.81,0.45,NA,NA	4
AT2G21470	AT2G21470.3	16	24,191,90,84,219,102,459,8,230,94,183,98,223,600,22,13,	1157.66666666667	FALSE	0.756819709647761	5.55,0.15,0.54,1.2,0.03,0.03,0,0.49,0.1,0.07,0.21,0.03,0.97,0,2.12,0.61	1
AT5G67380	AT5G67380.1	12	250,69,64,83,66,91,158,195,98,31,351,9,	1022.5	FALSE	0.75672905624781	0.02,0.02,1.69,0.11,2.75,1.3,1,0.05,0,1.18,0,0.96	5
AT5G44720	AT5G44720.1	10	209,150,177,89,65,103,80,0,113,356,	1173.66666666667	FALSE	0.756601007267994	0.61,2.02,0,1.52,0.36,0.21,0.26,0.07,2.4,0.11	9
AT2G07690	AT2G07690.1	21	59,240,102,130,110,91,92,96,133,92,105,78,135,106,137,99,174,5,144,332,9,	691.666666666667	FALSE	0.756531292895692	0.22,0.67,0.11,0.17,0.02,0.01,3.41,1.75,0.21,1.15,0.89,0.65,0.13,0.01,2.98,0.27,1.34,0.29,0.27,0.59,NA	7
AT5G66055	AT5G66055.1	8	407,99,77,99,99,99,77,727,	1439.33333333333	FALSE	0.756000769464455	0.13,2.77,0.17,0.32,0.63,0.19,0.42,1.44	2
AT1G28520	AT1G28520.1	8	118,270,150,517,584,116,295,76,	1869.16666666667	FALSE	0.755790741353361	0.1,3.67,0,0.01,0.5,0.19,0.86,0.73	2
AT5G27840	AT5G27840.1	6	0,411,94,180,560,403,	508	FALSE	0.755717650874598	NA,0.32,1.39,1.19,0.43,0.45	3
AT4G25770	AT4G25770.1	13	85,282,10,87,124,53,56,164,240,71,68,443,3,	359.666666666667	FALSE	0.755577285378264	0.01,2.75,0.33,0.92,0.25,0.19,0.22,3.21,0.32,0.28,0.04,0.53,NA	8
AT1G69580	AT1G69580.1	7	359,77,49,100,2,70,540,	164.333333333333	FALSE	0.755544429362659	1.71,0.03,0.9,0.09,0.44,1.28,0.83	1
AT1G53190	AT1G53190.1	8	119,71,116,694,392,105,168,371,	725.166666666667	FALSE	0.755449499400111	2.56,0.05,1.54,0.04,0.3,0.48,0.91,0.18	1
AT2G03140	AT2G03140.1	19	834,277,186,147,453,2409,170,156,241,311,263,95,96,339,30,45,72,57,20,	7072.66666666667	FALSE	0.754630602063432	1.95,0.12,0.01,0,0.11,0,2.85,0,2.35,0.02,0,0,0,0.1,0.18,4.39,NA,NA,NA	16
AT1G80210	AT1G80210.1	11	645,82,55,81,159,173,216,86,88,129,238,	673	FALSE	0.754617113300529	1.12,0.01,1.72,0.05,0.33,0.31,3.85,0.08,0.36,0.14,0.34	7
AT1G32490	AT1G32490.1	31	5,343,73,63,101,124,63,1041,67,116,87,90,69,72,58,55,68,50,29,64,72,60,55,34,87,66,195,131,102,210,12,	3018.83333333333	FALSE	0.754527631151913	0.31,0.45,0.03,0.99,0.1,2.26,1.59,0.01,3,0.51,0.17,0,2.68,1.14,2.73,0,0.17,0.02,0.01,2.23,0.43,0.09,0.33,0.02,1.11,0.68,0.03,0.64,0.86,0.05,NA	9
AT2G39470	AT2G39470.1	10	179,58,23,105,74,123,72,1,95,294,	1063.5	FALSE	0.754029599457866	0.93,0.28,3.32,0.81,0.71,0.67,0.48,0.17,0.08,0.09	3
AT5G36930	AT5G36930.1	10	288,60,611,915,276,1087,481,23,45,89,	1978.66666666667	FALSE	0.753652177561788	0.02,0.12,0.58,0.01,0.4,0.36,2.03,0.81,0.07,3.13	10
AT1G05170	AT1G05170.1	13	52,445,110,126,88,121,73,64,212,65,8,97,427,	694.166666666667	FALSE	0.753198204397959	0.18,0,1.08,0.22,0.15,0.05,0.53,0.33,0.31,1.64,4.91,0.18,0.2	11
AT5G10940	AT5G10940.1	22	179,156,128,71,96,91,332,112,111,171,140,8,106,118,116,129,108,135,78,69,176,20,	2016	FALSE	0.753184350541405	0,0.23,0.03,3.49,3.1,0.66,0.56,1.07,0.02,0.58,0.11,0.82,0.18,0.02,1.04,1.93,0,0.73,0.16,0.49,0.62,NA	4
AT5G45490	AT5G45490.2	4	76,38,1087,268,	652.833333333333	FALSE	0.753154929461651	0.06,2.18,0.02,NA	2
AT4G03280	AT4G03280.1	7	30,170,89,251,118,183,251,	5567.33333333333	FALSE	0.753150643187018	0.78,0.06,0.83,3.32,0.03,0.24,0.01	4
AT5G09300	AT5G09300.1	10	271,186,140,112,100,158,183,138,202,300,	306.166666666667	FALSE	0.753046671402265	1.76,0.26,0.28,2.79,0.61,0.02,0.92,0.45,0.34,0.1	4
AT1G17280	AT1G17280.1	13	29,522,92,28,40,62,64,39,55,83,8,62,48,	368.666666666667	FALSE	0.752725759886383	3.95,0.01,0.03,0.11,0.38,0.93,0.34,0.56,1.75,0.01,0.01,0.11,1.6	1
AT5G16300	AT5G16300.4	14	144,2232,192,281,87,92,67,101,5,4,108,77,188,18,	2819	FALSE	0.752725197577251	0.58,0.04,0.65,0.02,1,0.01,1.64,0.36,1.56,0.83,1.23,1.11,NA,NA	7
AT3G20970	AT3G20970.1	8	303,162,176,104,3,5,106,311,	291.166666666667	FALSE	0.751990717498498	0.07,0.97,1,1.76,0.17,0.2,0.4,1.44	4
AT1G73180	AT1G73180.1	15	137,47,355,187,235,69,102,41,134,64,97,107,83,23,314,	686.666666666667	FALSE	0.751867429196483	0.08,2.04,0.46,0.13,1.09,0.47,1.6,0.48,0.13,0.04,0.03,1.71,0.72,2.3,0	14
AT1G31500	AT1G31500.1	18	30,491,107,148,136,113,125,70,50,41,100,102,4,14,3,88,5,4,	240	FALSE	0.751503800730314	2.62,0.62,0.21,0.54,1.37,0.01,0.57,0.03,1.88,1.03,0.33,0,1.51,0.46,NA,0.97,0.63,0.01	1
AT4G01220	AT4G01220.1	5	431,402,216,162,697,	222.333333333333	FALSE	0.751305884187026	1.17,0.91,0.1,0.99,0.58	1
AT1G77800	AT1G77800.1	22	1653,94,49,348,84,97,74,58,130,131,171,248,213,207,54,66,132,54,60,402,2,631,	10086.3333333333	FALSE	0.751010971236362	0.08,0.22,0.03,0.87,0.43,4.99,0.1,0.81,0,0.02,0.36,0.89,0.01,0.14,0.93,0.19,0.1,0.28,1.46,1.07,3.45,0.08	6
AT2G17130	AT2G17130.1	5	523,79,228,11,598,	541.333333333333	FALSE	0.75071055383098	0.43,2.93,0.01,0.37,0.01	2
AT5G25280	AT5G25280.1	5	2,1276,95,323,512,	8484.66666666667	FALSE	0.750498888998788	0.06,0.06,2.16,0.73,NA	3
AT3G54840	AT3G54840.1	9	210,80,84,95,106,90,87,17,261,	402.5	FALSE	0.750417518076854	0,1.82,0.02,0.01,0.14,0.75,0.01,3.18,0.81	8
AT4G36980	AT4G36980.3	19	41,0,245,153,172,2,142,131,102,198,48,107,2,295,76,149,39,250,3,	3366.16666666667	FALSE	0.748819154261936	0.03,NA,0.08,0.06,0.44,0.15,0.08,4.01,0.42,0.87,0.88,3.4,0.45,0.05,1.22,0.02,0.21,0.34,NA	8
AT3G19370	AT3G19370.2	10	2,30,13,78,10,42,106,1640,37,507,	2053.66666666667	FALSE	0.748793951497428	1.19,1.09,0.02,0,1.25,0.48,2,0.19,0.31,0.94	7
AT3G08840	AT3G08840.2	29	81,0,63,109,46,26,244,79,170,65,69,245,65,26,139,237,48,210,84,120,93,78,63,72,112,44,72,348,36,	1265.16666666667	FALSE	0.748747315450513	0.14,NA,1.67,1.06,0.37,1.99,0.56,0,0,2.67,0.97,0.51,0.02,0.02,1.04,0,3.79,0.6,0.44,0.12,0.36,0.01,0.54,0,2.05,1.15,0.11,0,NA	17
AT2G38880	AT2G38880.1	18	0,11,2,94,207,130,3,64,6,81,86,53,61,53,39,140,0,78,	107.333333333333	FALSE	0.748563477876485	NA,1.7,0.57,0.03,0.07,0.05,0.01,7.64,NA,0.16,1.15,0.1,0.02,0.09,0.17,0.17,0.04,0	8
AT2G45280	AT2G45280.1	11	269,71,87,123,34,71,227,132,67,270,141,	39.6666666666667	FALSE	0.748475553308332	0.31,1.17,0,0.04,1.36,2.34,0.28,1.19,0.06,0.74,NA	6
AT3G05560	AT3G05560.1	8	21,14,54,222,4,240,319,127,	925.833333333333	FALSE	0.748371975626719	1.02,0,0.28,3.49,0.59,0.56,0.05,0	4
AT1G08900	AT1G08900.1	23	5,144,23,39,90,60,66,66,76,65,93,81,85,44,63,60,54,60,115,164,37,84,3,	467.166666666667	FALSE	0.747442594770982	0.33,0.32,0.36,0.27,1.71,3.47,0.11,0.21,2.41,0.21,0.14,0.27,0.52,0.27,0.23,1.91,0.07,2.02,0.27,0.18,1.37,0.51,0.03	6
AT3G55400	AT3G55400.1	12	361,129,111,156,116,181,99,94,125,168,294,374,	1485.33333333333	FALSE	0.74737506786162	0.16,0.49,1.61,2.32,0.27,0.14,2.03,0.27,0,1.17,0.4,0.11	4
AT5G15510	AT5G15510.2	10	114,845,46,93,120,99,60,95,91,317,	103.5	FALSE	0.747226815785142	0.67,0.26,0.23,0.4,0.03,1.04,0.02,2.95,0.92,0.96	8
AT1G26130	AT1G26130.1	14	110,156,422,1346,111,277,89,106,2,210,126,99,192,925,	1447.16666666667	FALSE	0.747195473179781	4.09,1.52,0.2,0.48,0.14,0.01,0.11,1.4,NA,0.03,0.92,0.61,0.15,0.06	1
AT1G76520	AT1G76520.1	12	76,102,85,178,80,125,122,150,93,101,239,252,	1849	FALSE	0.747154683285804	0.14,2.23,1.57,0,2.56,1.56,0.02,0.5,0.04,0.07,0,0.28	5
AT5G25470	AT5G25470.1	7	461,122,361,119,81,54,47,	16.5	FALSE	0.746818398980928	0.35,0.05,1.74,0.77,NA,0.83,NA	3
AT2G44280	AT2G44280.1	16	389,133,159,51,60,127,80,84,76,197,112,70,234,83,131,82,	162.666666666667	FALSE	0.746357772152334	0.01,0.06,0.11,0.09,1.72,0.61,2.2,0,1.39,0.59,0.35,0.9,1.13,1.58,0.65,0.58	7
AT1G72250	AT1G72250.2	21	56,67,75,72,551,172,68,211,13,63,9,90,99,177,286,162,216,38,164,126,1147,	711.833333333333	FALSE	0.7458826909654	0.1,0.12,2.35,0.18,0.72,1.78,1.28,0,0,0.08,0.02,0.03,2.33,1.86,0.7,0.66,0.68,2,0.42,0.34,0	3
AT3G07760	AT3G07760.2	7	26,179,3,62,193,399,38,	264.666666666667	FALSE	0.745628935554673	0.17,1.46,NA,0.04,0.46,1.58,NA	6
AT1G68130	AT1G68130.1	4	391,99,403,975,	356.5	FALSE	0.745546699061984	0.35,0.13,1.3,1.2	3
AT2G05990	AT2G05990.2	14	35,125,2,306,110,56,133,75,112,52,52,58,99,425,	1227.16666666667	FALSE	0.745418023559203	0.03,1.28,1.64,2.02,1.1,0.26,0.43,0.59,0.09,1.26,0.45,1.1,0.15,0.03	4
AT1G08750	AT1G08750.1	15	1,8,61,21,105,128,42,145,230,58,78,89,82,189,286,	251.666666666667	FALSE	0.744767070455938	0.03,0,0.11,1.01,0.88,0.54,1.44,0.63,2.45,1.26,0.68,0.38,0.2,0.11,1.45	9
AT5G66170	AT5G66170.3	9	5,287,80,71,54,3,1,240,48,	35.5	FALSE	0.744653267855906	NA,0.03,0.17,2.72,1.37,NA,NA,0,0.17	4
AT2G31960	AT2G31960.1	44	24,38,214,101,122,94,111,117,93,92,127,138,77,94,120,118,338,53,61,82,50,87,138,95,85,161,124,98,130,152,110,126,69,190,160,120,119,84,113,230,801,51,186,412,	19364.6666666667	FALSE	0.744566500718348	0.03,0.22,0.71,0.47,0.27,0.63,0.06,0.67,0.61,0.03,0.71,0.68,0.1,0.05,0.07,0.61,0.27,0.08,0.03,2.29,0.47,2.39,3.35,1.88,0.17,0.04,0.82,0.01,2.21,1.09,0.16,0.02,0.26,3.26,0,0,0.17,1.9,3.06,1.81,0.15,0.04,0.11,0.79	23
AT1G67590	AT1G67590.1	5	295,5,6,82,915,	191.666666666667	FALSE	0.743984992523759	1.04,NA,NA,1.19,0	4
AT1G31070	AT1G31070.2	19	9,289,55,152,40,106,93,113,82,75,40,83,78,144,68,115,157,205,94,	726.666666666667	FALSE	0.743422997681513	1.8,0.61,1.08,0.27,0.26,1.46,0.17,2.11,0.02,0.48,1.39,1.05,0,0.12,0.43,0.02,0.02,1.45,1.39	8
AT1G67140	AT1G67140.2	52	45,945,126,165,2,135,311,163,97,98,66,435,2,204,129,87,57,69,145,185,94,68,57,100,50,150,157,89,105,69,123,69,94,87,168,102,107,133,104,126,69,81,90,105,65,88,90,237,107,208,165,50,	6309.16666666667	FALSE	0.743321108346293	0.15,0.02,3.19,2.41,2.52,0.05,0.02,0.21,0,0.51,0.14,0.1,0.83,2.01,0.55,0.04,0.03,1.46,0.47,0.24,0.02,1.76,0.27,0.03,0.2,0.02,0.02,1.46,0.21,1.06,2.47,0.09,0.79,0.43,0.7,0.2,0.08,0.69,0.45,0.46,1.05,0.1,0.12,4.32,0.11,0.21,2.45,0.02,0.57,2.5,0.8,0.03	44
AT4G02560	AT4G02560.1	15	739,515,597,89,44,34,130,94,94,368,131,28,181,111,40,	1405.83333333333	FALSE	0.743230679001062	0.03,0.35,0,0.14,0.77,1.41,0.34,0,1.04,0.85,0.06,4.95,1.02,0.16,0.01	12
AT5G09690	AT5G09690.3	18	4,15,159,87,98,21,30,45,45,231,75,122,124,30,282,62,80,88,	64.6666666666667	FALSE	0.743106956008757	NA,NA,0.19,0.03,0.64,0,0.92,0.14,0.92,0.61,5.7,0.22,0.01,0.77,0.13,0.12,NA,NA	11
AT1G73920	AT1G73920.1	11	0,359,4,174,397,299,69,57,53,76,1165,	2223.33333333333	FALSE	0.742310372122278	NA,0.04,2.21,0.17,0.55,0.81,0.25,0.01,2.71,0.47,0.2	9
AT2G25850	AT2G25850.4	21	89,345,27,195,2,82,29,47,96,963,165,330,63,114,162,63,108,78,328,80,67,	2334.66666666667	FALSE	0.742239073578301	2.67,1.34,0.01,0.87,0.95,0.78,1.2,0.01,0.03,0.03,1.25,1.09,0.32,0.49,0.13,0.17,0.53,1.14,1.28,0.03,1.26	1
AT1G51850	AT1G51850.1	14	526,190,66,127,248,182,72,72,72,145,476,146,320,73,	3.33333333333333	FALSE	0.74210922379219	0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87,NA,NA,NA	11
AT1G10660	AT1G10660.2	15	3,26,17,195,25,4,68,331,34,225,84,66,92,48,450,	667.666666666667	FALSE	0.741839000115278	0.72,0,0.11,0.41,0.2,NA,0.28,0.84,0.67,0.59,3.19,0.35,1.88,0.14,1	11
AT5G19130	AT5G19130.1	9	1052,134,803,4,3,96,92,150,13,	940.666666666667	FALSE	0.741493427824334	0,0.56,0.01,0.13,0.73,0.16,0.09,1.33,3.67	9
AT1G49050	AT1G49050.1	10	702,3,124,230,240,154,92,115,73,297,	554.666666666667	FALSE	0.741404207037079	0.28,NA,0.37,0.56,0.54,0.03,2.01,1.49,1.38,0	7
AT1G52630	AT1G52630.1	8	868,222,89,71,33,80,207,30,	177.833333333333	FALSE	0.740808691042212	0.01,0.8,3.39,0.52,0.06,0.01,0.4,NA	3
AT5G14930	AT5G14930.3	8	0,133,367,119,326,288,699,97,	296.5	FALSE	0.740029989402971	NA,1.76,0.1,0.03,2.43,0.05,0.06,NA	5
AT5G44500	AT5G44500.2	4	9,821,169,311,	99.5	FALSE	0.739934470404409	0.08,0.08,2.06,NA	3
AT2G26260	AT2G26260.1	14	9,371,7,82,134,171,126,80,199,106,175,157,67,250,	482.833333333333	FALSE	0.739790019854599	0.52,1.17,0.87,2.19,0.39,2.16,0.03,0.48,0.38,0.03,0.02,0.13,1.78,0.19	4
AT2G36460	AT2G36460.1	4	1049,83,228,155,	4932.66666666667	FALSE	0.739048986324585	0.23,2.09,0.63,0	2
AT5G65685	AT5G65685.1	15	223,89,111,48,130,99,105,135,205,129,79,34,37,69,101,	609.333333333333	FALSE	0.738907334906985	2.12,0.98,0.17,0.6,0.1,0.19,1.51,0,0.18,0.87,2.27,0.57,1.23,0.04,0.26	11
AT5G20950	AT5G20950.1	12	718,205,183,105,244,143,91,205,236,21,116,37,	3316.83333333333	FALSE	0.738815427553261	0.09,0.01,0.65,0.02,0.83,0.25,1.25,0.01,0,1.34,4.05,0.35	11
AT1G14520	AT1G14520.1	11	261,161,70,123,113,287,112,5,90,52,151,	165.5	FALSE	0.738450897217451	0.07,2.52,0.53,0.13,1.01,0.03,0.33,NA,0.04,0,2.72	11
AT1G78200	AT1G78200.2	8	101,26,94,42,237,286,155,352,	434.333333333333	FALSE	0.738310335259131	0.58,1.17,0.29,2.54,0.42,0.89,0.02,0	4
AT2G05210	AT2G05210.3	17	4,2,301,80,65,22,138,137,193,98,80,267,77,59,159,373,4,	603.166666666667	FALSE	0.738275665639672	0.83,NA,0.03,0.73,0.69,1.65,0.01,2.28,0.66,0.93,0.01,0.41,0.04,1.86,0.3,0.65,NA	8
AT3G24180	AT3G24180.1	21	630,1216,62,73,68,185,142,39,56,54,104,101,74,100,77,57,111,101,4,99,272,	4831.66666666667	FALSE	0.737026532775542	0.51,0.89,2.25,0.37,2.23,0.16,0.13,1.39,0.01,0.03,0.44,1.72,0.04,1.31,1.34,0.16,0.58,0.49,1.18,0.03,0.2	3
AT1G30210	AT1G30210.1	5	247,1096,171,157,39,	658.833333333333	FALSE	0.73694501149752	1.46,0,1.02,0.47,NA	1
AT1G01800	AT1G01800.1	6	68,253,3,66,177,530,	736	FALSE	0.736620808464842	2.54,0.23,0.13,0.29,0.98,0.24	1
AT1G30970	AT1G30970.1	9	404,54,143,410,130,101,3,330,21,	1357.83333333333	FALSE	0.736598591400038	0.13,0.29,0,0,2.93,0,2.87,0.19,0.21	5
AT5G13130	AT5G13130.2	20	12,413,113,175,85,76,129,99,102,159,85,96,164,190,80,115,72,123,262,125,	54.3333333333333	FALSE	0.736537631135783	NA,0.46,0.59,0,0.15,0.63,1.66,1.32,0.12,0.04,1.26,0.2,1.45,0.28,3.84,0.87,0,0.32,0.08,0.73	15
AT1G29120	AT1G29120.5	24	54,38,0,389,2,148,68,71,246,164,56,2,53,169,1,74,98,108,82,197,0,29,30,31,	870.166666666667	FALSE	0.736355041341189	1.58,0.6,NA,0.02,0.17,0.12,2.03,0.04,0.23,0.28,1.81,NA,0.02,0.86,NA,0.29,0.79,0.14,1.7,0.34,0.49,0.25,0.86,2.85	24
AT4G20050	AT4G20050.1	5	1134,237,213,37,340,	28.8333333333333	FALSE	0.736040681675896	0.1,0.66,0.46,NA,1.72	5
AT3G14890	AT3G14890.1	18	360,63,282,36,29,129,294,63,78,69,84,57,77,82,117,134,70,274,	610.333333333333	FALSE	0.735518902364903	0.18,0.1,0.6,1.83,0.19,0.45,0.78,0.13,1.3,0.9,2.3,0.77,1.03,0.08,0.29,0.02,1.67,0.6	11
AT4G02725	AT4G02725.1	4	323,142,210,230,	348.333333333333	FALSE	0.73537159937737	0.88,1.09,0.52,0.44	2
AT3G22260	AT3G22260.1	13	39,102,100,238,74,55,75,74,49,85,57,14,199,	94.3333333333333	FALSE	0.734707931810642	0.07,1.88,0,0.16,0.01,0.09,1.92,0.29,2.08,1.86,0.01,NA,0.44	9
AT3G61540	AT3G61540.1	10	341,137,174,237,101,73,69,108,126,323,	64.5	FALSE	0.734509740630083	0.22,1.25,NA,NA,NA,NA,NA,NA,NA,NA	2
AT2G28540	AT2G28540.2	16	37,215,99,128,151,110,84,49,92,133,80,1367,120,215,84,409,	2056.83333333333	FALSE	0.734478009295653	0.44,0,0.04,0.4,1.05,0.81,1.2,0.23,1.43,1.08,1.32,0.4,1.65,0.07,0.91,0.71	13
AT2G15890	AT2G15890.1	5	1018,82,46,74,264,	1107.5	FALSE	0.734178468629256	0.06,2.18,0.67,0.57,0.19	2
AT1G47500	AT1G47500.1	6	548,478,59,131,97,415,	5.83333333333333	FALSE	0.733655418716551	0,1.65,NA,0.04,NA,1.24	2
AT5G19840	AT5G19840.2	22	46,99,78,84,144,69,127,73,117,120,19,1,80,156,82,74,71,13,102,94,219,476,	201.666666666667	FALSE	0.733560895299646	0.02,0.04,0.01,0.41,0,2.5,4.08,0.96,0.01,0.03,1.58,NA,0.02,0.02,0.03,1.09,1.3,0.51,0.01,0.86,1.19,NA	7
AT5G61410	AT5G61410.1	12	247,5,90,70,57,110,79,114,141,115,357,21,	4140.5	FALSE	0.733285041240738	0.01,1.47,0.05,0.28,0.34,0.03,0.03,0.1,0.08,0.2,5.35,0.86	11
AT1G03090	AT1G03090.1	16	372,122,148,138,96,60,93,112,105,137,235,161,114,246,97,370,	1832.5	FALSE	0.733177556777503	1.37,0.1,0.05,0.01,1,1.41,1.65,0.95,0.15,0.53,1.56,0.43,2.26,0.14,0.11,0	13
AT3G57390	AT3G57390.1	11	14,376,518,109,56,100,42,42,149,263,3,	230.833333333333	FALSE	0.732825893591776	2.09,0.2,0.16,0.79,0.17,2.93,0.28,0.13,0.85,0.18,0.28	6
AT1G79090	AT1G79090.2	11	14,240,88,2130,64,57,143,141,76,191,33,	2998.66666666667	FALSE	0.732705503212213	0.61,0.06,0.22,0.21,0.46,0.29,0.36,4.67,0.01,0.43,NA	8
AT1G55160	AT1G55160.1	6	119,25,210,32,43,515,	98.1666666666667	FALSE	0.732277164116515	0.48,3.03,0.02,0.12,0.73,0	2
AT1G07440	AT1G07440.2	7	147,328,85,107,217,208,145,	925.666666666667	FALSE	0.732172588377836	0,0.03,2.21,1.66,0.03,0.75,0.43	3
AT1G76710	AT1G76710.1	12	434,460,35,199,94,85,87,157,65,75,155,60,	336.166666666667	FALSE	0.731971017486543	0.04,0.26,0.01,0.02,0.25,4.29,0.25,2.47,0.18,0.09,0.85,0.08	6
AT1G48360	AT1G48360.1	19	104,112,389,96,265,63,75,116,71,88,141,144,61,3,274,234,73,538,0,	410.833333333333	FALSE	0.731828453048505	0.27,2.26,0.48,0.01,0.47,0.09,0.58,0.35,0.02,1.01,0.07,0.02,0.33,NA,0.99,1.58,0.38,3.55,NA	18
AT5G25390	AT5G25390.2	5	25,215,8,729,2,	66.8333333333333	FALSE	0.731207820986337	0.97,0.04,NA,0.41,1.52	5
AT2G34250	AT2G34250.1	10	41,124,84,372,228,355,125,136,530,5,	6938.83333333333	FALSE	0.730912403387571	0.09,2.33,1.59,0.11,0.08,1.19,0.1,0.42,0.66,NA	2
AT5G04320	AT5G04320.2	18	0,313,73,90,85,38,109,24,66,42,97,67,177,105,105,78,96,464,	349.666666666667	FALSE	0.730813550486463	NA,0.75,0.46,3.03,0.08,0.34,0.09,1.03,4.47,0,0.06,0.67,0.03,0.25,0.89,0,0,0.29	9
AT2G32010	AT2G32010.1	15	582,88,69,88,105,730,194,109,149,252,33,64,110,146,24,	1323.83333333333	FALSE	0.730456976732014	0.53,0.25,0.15,2.46,0.01,0.46,0,0,0.71,1,0.37,0,1.21,3.08,NA	14
AT1G19580	AT1G19580.2	7	2,289,144,126,152,82,655,	545	FALSE	0.729933040373822	1.8,0.38,0.29,0.02,0.06,2.46,0.08	6
AT3G19860	AT3G19860.2	7	10,146,78,108,128,462,433,	958.5	FALSE	0.729547612475974	0.29,1.07,0.11,0.03,1.89,0.01,1.7	5
AT1G80245	AT1G80245.1	9	10,101,59,6,82,103,190,332,2,	47	FALSE	0.72873216000514	0,0,2.33,NA,0.1,2.84,0.41,0.07,0.07	6
AT2G33210	AT2G33210.2	20	36,322,79,106,104,100,96,78,69,66,14,90,87,105,272,160,132,25,201,12,	1750.66666666667	FALSE	0.728570439352315	2.47,1.39,2.46,0.47,0.07,2.62,0.19,0.78,0.18,0.04,0.05,0.01,0.62,0.34,0.07,0.73,0.3,0,1.31,0.47	6
AT1G23950	AT1G23950.1	13	15,104,390,88,81,5,4,161,89,14,199,156,145,	376.333333333333	FALSE	0.728228376340412	NA,0.06,1.79,1.71,0.07,1.34,NA,1.42,1.4,0.16,0.01,0.04,0	3
AT5G54280	AT5G54280.1	26	5,697,213,116,244,342,186,159,78,90,153,119,139,104,85,14,64,169,25,2,151,144,102,133,550,262,	2878.16666666667	FALSE	0.728083461088182	0.99,0.05,0.53,2.59,0.02,0.09,0.46,0.55,0.02,0.75,0.16,0.98,0.03,0.95,0.53,0.01,0.01,3.93,0.02,NA,0.04,2.26,0.95,0.82,NA,NA	18
AT2G30933	AT2G30933.1	5	298,31,159,417,267,	16.6666666666667	FALSE	0.727960920486327	NA,NA,0.22,0.55,1.42	5
AT2G17695	AT2G17695.1	7	484,177,67,33,109,14,10,	342.833333333333	FALSE	0.727653080362235	0.05,0.66,1.87,0.85,0.27,0.67,NA	3
AT4G12790	AT4G12790.1	17	334,56,94,131,104,86,82,109,66,10,1,28,125,37,33,0,24,	755	FALSE	0.727563349108005	0.04,1.29,0,0.17,0.47,0.13,0.58,0.91,2.07,2.71,NA,0.27,0.02,1.34,0.93,NA,0	10
